,time,4,5,26,27,49,50,71,72,94,116,928,950,951,973,995,996,1017,1018,1040,1062,1063,1085,1557,1579,1041,974,117,929,139,1580,95,28,1019,1086,73,952,1108,997,1064,6,51,1558,1042,140,118,975,930,96,29,1581,1020,1109,1087,74,953,998,1065,7,52,141,1043,119,976,1559,97,931,30,1021,1110,1582,1088,75,954,1066,999,8,142,53,120,1044,977,98,1111
0,0,0.0020089764147996902,-99.0,0.4849759340286255,4.698143482208252,0.687730610370636,-99.0,1.0602598190307617,-99.0,2.485241651535034,1.8553982973098755,3.689866065979004,3.13316011428833,4.6901702880859375,4.0133843421936035,2.5632688999176025,5.510677814483643,2.1852571964263916,6.1069440841674805,1.0807148218154907,1.473175287246704,0.024175848811864853,0.5619993209838867,-99.0,5.592654228210449,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
1,1,0.006222515366971493,-99.0,0.48597967624664307,4.707715034484863,0.6871473789215088,-99.0,1.0575348138809204,-99.0,2.4774551391601562,1.8503334522247314,3.685570478439331,3.130617380142212,4.684918403625488,3.99949312210083,2.562559127807617,5.5099945068359375,2.18660831451416,6.112785816192627,1.089942216873169,1.4770737886428833,0.027713146060705185,0.5667468309402466,-99.0,5.598629474639893,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
2,2,0.0103985033929348,-99.0,0.4869752824306488,4.717442035675049,0.6865902543067932,-99.0,1.0548417568206787,-99.0,2.469630002975464,1.8452833890914917,3.6812922954559326,3.1280934810638428,4.679632186889648,3.985637903213501,2.561863422393799,5.509303092956543,2.1879475116729736,6.118747711181641,1.099128007888794,1.4809495210647583,0.03127339109778404,0.5715024471282959,-99.0,5.604597568511963,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
3,3,0.014537318609654903,-99.0,0.48796287178993225,4.727325916290283,0.6860576868057251,-99.0,1.0521800518035889,-99.0,2.4617671966552734,1.8402482271194458,3.677031993865967,3.1255881786346436,4.674311637878418,3.9718236923217773,2.5611817836761475,5.508603096008301,2.189274311065674,6.124833106994629,1.1082708835601807,1.4848026037216187,0.03485673666000366,0.5762660503387451,-99.0,5.610557556152344,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
4,4,0.018639331683516502,-99.0,0.4889425039291382,4.737369060516357,0.6855481863021851,-99.0,1.0495491027832031,-99.0,2.453866958618164,1.8352283239364624,3.6727890968322754,3.123101234436035,4.668956279754639,3.9580557346343994,2.5605132579803467,5.507894515991211,2.190589427947998,6.131045818328857,1.1173698902130127,1.488633155822754,0.038463324308395386,0.5810373425483704,-99.0,5.616509437561035,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
5,5,0.02270491234958172,-99.0,0.48991429805755615,4.747572422027588,0.6850602626800537,-99.0,1.0469485521316528,-99.0,2.4459304809570312,1.830223798751831,3.6685638427734375,3.1206324100494385,4.663567066192627,3.944338798522949,2.5598578453063965,5.507177352905273,2.1918928623199463,6.137388706207275,1.1264235973358154,1.4924412965774536,0.04209330305457115,0.5858162045478821,-99.0,5.622452735900879,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
6,6,0.026734430342912674,-99.0,0.4908783733844757,4.757938385009766,0.6845927238464355,-99.0,1.0443779230117798,-99.0,2.437958002090454,1.8252347707748413,3.6643564701080322,3.1181814670562744,4.658142566680908,3.930677890777588,2.5592153072357178,5.50645112991333,2.1931846141815186,6.143866062164307,1.1354310512542725,1.4962271451950073,0.0457468219101429,0.5906023979187012,-99.0,5.628387451171875,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
7,7,0.030728250741958618,-99.0,0.491834819316864,4.768468856811523,0.6841443777084351,-99.0,1.0418366193771362,-99.0,2.429950714111328,1.8202613592147827,3.6601667404174805,3.115748643875122,4.652684211730957,3.9170775413513184,2.558584690093994,5.505715847015381,2.194464683532715,6.150481700897217,1.1443912982940674,1.499990701675415,0.04942401871085167,0.5953958630561829,-99.0,5.634312629699707,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
8,8,0.03468674048781395,-99.0,0.49278369545936584,4.779164791107178,0.6837141513824463,-99.0,1.039324164390564,-99.0,2.4219090938568115,1.815303921699524,3.6559946537017822,3.1133334636688232,4.647191047668457,3.9035425186157227,2.5579662322998047,5.504971504211426,2.1957337856292725,6.157238960266113,1.1533031463623047,1.5037322044372559,0.0531250424683094,0.6001963019371033,-99.0,5.640228271484375,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
