,time,673,695,696,717,718,740,762,763,784,785,807,1279,1301,1302,1324,1346,1347,1368,1369,1391,1392,1413,1414,1436,830,741,1325,808,1280,1370,786,674,719,1437,1459,1303,1348,1415,764,697,1393,831,742,1326,809,1371,1281,787,1438,1460,720,675,1416,1304,1349,765,854,832,1394,698,743,810,1327,1372,1461,788,1439,1282,721,676,1417,1350,766,1305,855,833,1395,699,744,811,1328,1462,1373
0,0,4.185707092285156,3.493053913116455,5.083957672119141,2.7979321479797363,5.05132532119751,3.714765787124634,1.8946102857589722,5.85259485244751,1.8662633895874023,0.23372769355773926,0.9634206891059875,5.925207138061523,0.1136866882443428,-99.0,5.638734817504883,0.3517674207687378,-99.0,0.7466287612915039,3.667921543121338,1.6801174879074097,-99.0,1.3872727155685425,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
1,1,4.180236339569092,3.4873971939086914,5.0814080238342285,2.796407461166382,5.0463056564331055,3.2979092597961426,1.8992066383361816,5.854119777679443,1.8685786724090576,0.24009890854358673,0.9693021178245544,5.929417610168457,0.116319939494133,-99.0,5.648079872131348,0.35441431403160095,-99.0,0.7462254166603088,3.665597677230835,1.6694637537002563,-99.0,1.3834818601608276,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
2,2,4.174763202667236,3.481786012649536,5.078840255737305,2.794898509979248,5.041213035583496,3.061227798461914,1.9037365913391113,5.855660915374756,1.8708775043487549,0.2465241402387619,0.9751718640327454,5.9336137771606445,0.1189369186758995,-99.0,5.657389163970947,0.3570232391357422,-99.0,0.7458259463310242,3.6631860733032227,1.6589387655258179,-99.0,1.3797184228897095,-99.0,-99.0,0.16711430251598358,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
3,3,4.169288158416748,3.476219892501831,5.076253890991211,2.793405055999756,5.036046028137207,2.92350435256958,1.9082013368606567,5.857218265533447,1.8731601238250732,0.2530035674571991,0.9810295701026917,5.937796592712402,0.12153776735067368,-99.0,5.666660785675049,0.35959503054618835,-99.0,0.7454304099082947,3.660681962966919,1.6485425233840942,-99.0,1.3759822845458984,-99.0,-99.0,0.17056244611740112,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
4,4,4.163811683654785,3.470698833465576,5.073648929595947,2.791926622390747,5.03080415725708,2.83651065826416,1.9126020669937134,5.858791828155518,1.8754266500473022,0.25953736901283264,0.9868748784065247,5.941965103149414,0.12412258982658386,-99.0,5.675894260406494,0.36213043332099915,-99.0,0.7450387477874756,3.6580801010131836,1.638274908065796,-99.0,1.3722732067108154,-99.0,-99.0,0.17402470111846924,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
5,5,4.158334255218506,3.4652228355407715,5.071025371551514,2.790463447570801,5.025485038757324,2.7774083614349365,1.9169402122497559,5.860382080078125,1.8776772022247314,0.2661256790161133,0.9927074313163757,5.946119785308838,0.126691535115242,-99.0,5.68508768081665,0.36463019251823425,-99.0,0.7446508407592773,3.655374526977539,1.6281358003616333,-99.0,1.368591070175171,-99.0,-99.0,0.17750109732151031,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
6,6,4.15285587310791,3.4597911834716797,5.068382740020752,2.7890148162841797,5.020088195800781,2.7349133491516113,1.9212167263031006,5.861989498138428,1.8799118995666504,0.27276864647865295,0.998526930809021,5.950260162353516,0.12924470007419586,-99.0,5.694239616394043,0.36709508299827576,-99.0,0.7442667484283447,3.652559280395508,1.6181247234344482,-99.0,1.3649356365203857,-99.0,-99.0,0.18099161982536316,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
7,7,4.147377014160156,3.454403877258301,5.065720558166504,2.787580966949463,5.014611721038818,2.7029967308044434,1.925432801246643,5.863613605499268,1.8821309804916382,0.2794663906097412,1.0043331384658813,5.954386234283447,0.13178221881389618,-99.0,5.7033491134643555,0.3695257902145386,-99.0,0.7438862919807434,3.649627208709717,1.6082412004470825,-99.0,1.3613067865371704,-99.0,-99.0,0.18449631333351135,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
8,8,4.141897678375244,3.4490606784820557,5.063039779663086,2.786161422729492,5.009054183959961,2.678194522857666,1.9295897483825684,5.865255355834961,1.8843345642089844,0.2862190008163452,1.0101255178451538,5.958498477935791,0.1343042105436325,-99.0,5.71241569519043,0.3719229996204376,-99.0,0.7435095310211182,3.646571397781372,1.598484754562378,-99.0,1.3577041625976562,-99.0,-99.0,0.1880151778459549,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
